name,url
Bharat Saarthi 52cc 2 Stroke 8 inch Heavy Duty Earth Auger Machine with Advance AIR Cooled Technology for Tree Plantation & Upto 100cm Hole Digging,https://www.moglix.com/bharat-saarthi-52cc-2-stroke-8-inch-heavy-duty-earth-auger-machine-with-advance-air-cooled-technology-for-tree-plantation-upto-100cm-hole-digging/mp/msne9j8ro80r9d
"Mecstroke SM-EA68 68CC 2.2kW Heavy Duty Petrol Operated Earth Auger with 8 inch Drill Bit & 70cm Extension Pipe, SM123NR",https://www.moglix.com/mecstroke-sm-ea68-68cc-22kw-heavy-duty-petrol-operated-earth-auger-with-8-inch-drill-bit-70cm-extension-pipe-sm123nr/mp/msnl5glmnjeyk4
"Imported 6.5HP 3 inch 196cc 4 Stroke Agriculture  Petrol Water Pump Set, SI-PE-17663",https://www.moglix.com/imported-65-hp-196cc-4-stroke-agriculture-petrol-water-pump-set/mp/msn4k6zxxvo3kq
"Balwaan Krishi WP-33R 7HP 4 Stroke 3inch Gasoline Water Pump Set, MTAK-EN-WA-4973",https://www.moglix.com/balwaan-wp-33r-7hp-4-stroke-water-pump-mtak-en-wa-4973/mp/msno5wnqldjw51
Vinspire 3HP 2 Stroke Heavy Duty Petrol Power Tiller,https://www.moglix.com/vinspire-3hp-2-stroke-heavy-duty-petrol-power-tiller/mp/msn153v73j4yk3
CROP10 1.2 Litre 78CC 4.5HP 4 Stroke Petrol Power Tiller with High Carbon Steel Blades,https://www.moglix.com/crop10-12-litre-78cc-45hp-4-stroke-petrol-engine-with-high-carbon-steel-blades/mp/msn39yr8jw2l5q-g
Imported 50m 8.5mm 5 Layer Plastic Yellow Heavy Duty HTP Spray Hose Pipe,https://www.moglix.com/imported-50m-85mm-5-layer-plastic-yellow-heavy-duty-htp-spray-hose-pipe/mp/msne9j8oyg309d
"Ampereus 12 Pcs 0.4mm Fine Mist Fogger Nozzle, Pipe & Pipe Cutter Kit",https://www.moglix.com/ampereus-12-pcs-04mm-fine-mist-fogger-nozzle-pipe-pipe-cutter-kit/mp/msn4k6zdx368kq
"Neptune 12 Teeth Hand Operated Portable Seeder Machine, MS-12T",https://www.moglix.com/neptune-12-teeth-hand-operated-portable-seeder-machine/mp/msnr50n18dl451
Balwaan Krishi S-2 Plastic White Agricultural Double Barrel Manual Seeder Cum Fertilizer MTAK-MA-HA-5310,https://www.moglix.com/balwaan-s-2-plastic-white-agricultural-double-barrel-manual-seeder-cum-fertilizer-mtak-ma-ha-5310/mp/msnl5glm3qgpk4
Kamal Agrotech Drip Irrigation Kit for 10 Plants,https://www.moglix.com/kamal-agrotech-drip-irrigation-kit-for-10-plants/mp/msnvk131oo1891
Kamal Agrotech 1/4 Inch Plastic Red Dripper Sprinklers (Pack of 500),https://www.moglix.com/kamal-agrotech-1-4-inch-plastic-red-dripper-sprinklers-pack-of-500/mp/msn153vommzjk3
"KISTON KOREA Black Accelerator Wire with Switch for 63cc & 68cc Earth Auger, KEAURS15",https://www.moglix.com/kiston-korea-black-accelerator-wire-with-switch-for-63cc-68cc-earth-auger-keaurs15/mp/msn8580472p492
"Wolf Garten 85cm Aluminium D-Handle, ZM-AD 85",https://www.moglix.com/wolf-garten-85cm-aluminium-d-handle-zm-ad-85/mp/msn8klp20nzr5v
"HP Smart Tank 525 All-in-One Color Ink Tank Printer, USB, For Home & Office Use, 12ppm Mono and 5ppm Color, Light Blue",https://www.moglix.com/hp-smart-tank-525-all-in-one-printer/mp/msnpkepdqwrd9g
Brother DCP-B7640DWB Fast Multifunction Wi-Fi Duplex ADF Laser Printer with Affordable Toner for Business,https://www.moglix.com/brother-dcp-b7640dwb-fast-multifunction-wi-fi-duplex-adf-laser-printer-with-affordable-toner-for-business/mp/msnv5oojog3056
"VMS Professional LM Deluxe Heavy Duty Hot & Cold Laminating Machine, 44179D",https://www.moglix.com/vms-professional-lm-deluxe-heavy-duty-a3-lamination-machine-44179d/mp/msn19z2w3px353
"Tvs Electronics CC 232 Classic+ Cash Counting Machine with UV, MG, MT, IR & DD Detection",https://www.moglix.com/tvs-electronics-cc-232-classic-cash-counting-machine-with-uv-mg-mt-ir-dd-detection/mp/msn19z2dprn853
Brother TN B021 Black Toner Cartridge,https://www.moglix.com/brother-tn-b021-black-toner-cartridge/mp/msn457mpv0ln9j
"Pantum PG-208KEV Black Ink Cartridge for P2210, P2518, M6518 & M6559 Series",https://www.moglix.com/pantum-pg-208kev-black-ink-toner-powder-for-p2210-p2518-m6518-m6559-series/mp/msn8klpl17yn5v
McAfee Antivirus with 1 Year for 1 PC & Email Delivery,https://www.moglix.com/mcafee-antivirus-with-1-year-for-1-pc-1-year-email-delivery/mp/msnz526284vm9x
Bitdefender Total Security with 3 Years for 1 User & Email Delivery,https://www.moglix.com/bitdefender-total-security-with-3-years-for-1-user-email-delivery/mp/msnrkrew1gq89n
"Kangaro Metal Black Durable Stapler for Home, School & Office, HD-23 S 13",https://www.moglix.com/kangaro-metal-black-durable-stapler-for-home-school-office-hd-23-s-13/mp/msnvk131dr3891
Casio DJ-220 12 Digits Calculator,https://www.moglix.com/casio-dj-220-12-digits-calculator/mp/msn39yrj8ll25q
Trodat 28ml Blue Stamp Pad Ink Bottle,https://www.moglix.com/trodat-28ml-blue-stamp-pad-ink-bottle/mp/msn8580724y492
AN 50 Pcs A4 Transparent Sticker Paper Set for Laser Printer,https://www.moglix.com/an-50-pcs-a4-transparent-sticker-paper-set-for-laser-printer/mp/msng9vnzvyy6kp
Unomax Celebra 0.7mm Blue Ball Pen with Black Body,https://www.moglix.com/unomax-celebra-07mm-blue-ball-pen-with-black-body/mp/msnnkqgxgyrz9x
Unomax Richmond 0.7mm Blue Ball Pen with Grey Body,https://www.moglix.com/unomax-richmond-07mm-blue-ball-pen-with-grey-body/mp/msno5wnvnlor51
JK Excel Bond A4 100 GSM 500 Sheets White Copier Paper,https://www.moglix.com/jk-500-sheets-100-gsm-a4-excel-bond-paper-se-009/mp/msnl5gl0yxypk4
Trident Royal Touch A4 80 GSM 500 Sheets White Copier Paper (Pack of 2),https://www.moglix.com/trident-80-gsm-royal-touch-copier-paper-pack-of-2/mp/msn2qgpcn3fjxr
"Planet Noah DFGH 2 Pcs Plastic Blue Eco Friendly Pop Electronic LED Mosquito Killer Machine Set, PN-ELEC-003",https://www.moglix.com/planet-noah-dfgh-2-pcs-plastic-blue-eco-friendly-pop-electronic-led-mosquito-killer-machine-set-pn-elec-003/mp/msnl5glvg0nyk4
Longway Swatt 1200mAh Plastic Black Large Net Rechargeable Mosquito Racket,https://www.moglix.com/longway-swatt-1200mah-plastic-black-large-net-rechargeable-mosquito-racket/mp/msn4k6zd1l63kq
"Godrej NX Pro Plus Digi+Bio 15 Litre Home Locker with Inbuilt I-buzz Alarm, Automatic Freeze, Low Battery Indicator & Master Password",https://www.moglix.com/godrej-nx-pro-plus-digibio-15-litre-home-locker-with-inbuilt-i-buzz-alarm-automatic-freeze-low-battery-indicator-master-password/mp/msnr50ne3z8451
Godrej Safire 20L Safe Mechanical Home Locker (Tijori),https://www.moglix.com/godrej-safire-20l-mechanical-home-locker/mp/msnr50nd7eq451
Godrej NX Pro 25L Ivory Biometric Lock Home Locker (Tijori),https://www.moglix.com/godrej-nx-pro-25l-ivory-biometric-lock-home-locker/mp/msnpkepl1opd9g
Godrej Dream Box GS 4.5 Litre Alloy Steel Black Digital Safe locker,https://www.moglix.com/godrej-dream-box-gs-45-litre-alloy-steel-black-digital-safe-locker/mp/msnpkepjd4rd9g
"Hikvision Value Series DS-K1T320EFWX Face, Fingerprint, Time & Attendance Machine, Face Capacity: 500",https://www.moglix.com/hikvision-ds-k1t320efwx-value-series-face-access-terminal/mp/msn858080y2492
"Godrej Black Catus Connect Digital Smart Door Lock with 3 Pcs Deadbolt, 5 in One Model, Operated by Fingerprint, Pin, Mechanical Key, RFID & Mobile App, 4216",https://www.moglix.com/godrej-catus-connect-3-deadbolt-black-digital-smart-door-lock-with-5-in-one-model-operated-by-fingerprint-pin-mechanical-key-rfid-mobile-app/mp/msn457mn38mq9j
CP Plus CP-VTA-T2324-U Biometric Fingerprint Time & Attendance Machine,https://www.moglix.com/cp-plus-cp-vta-t2324-u-biometric-fingerprint-time-attendance-machine/mp/msn2vziykl59i3
"CP Plus 8 Channel Full HD Digital Video Recorder, CP-UVR-0801F1-IC2",https://www.moglix.com/cp-plus-8-channel-full-hd-digital-video-recorder-cp-uvr-0801f1-ic2/mp/msne9j8ylv2r9d
"Prama 8 Channel 1080p Network Video Recorder, PT-NR2A08-Q2",https://www.moglix.com/prama-8mp-1080p-8-channel-network-video-recorder-pt-nr2a08-q2/mp/msnl5glxe0dyk4
"CP Plus 16 Channels 72Mbps Digital Video Recorder, CP-UVR-1601E1-IC2",https://www.moglix.com/cp-plus-16-channels-72mbps-digital-video-recorder-cp-uvr-1601e1-ic2/mp/msn39yr80egl5q
"AUSHA Real Time Magnetic Mini GPS Tracker, GF07",https://www.moglix.com/ausha-real-time-magnetic-mini-gps-tracker-gf07/mp/msng9vnq7exdkp
"Tracky White Smart Location Tracker for Locate Bags, Pets, Wallets, Keys & Alzheimer Patients with Apple Find My Feature Compatibility, TR-1047",https://www.moglix.com/tracky-white-smart-location-tracker-for-locate-bags-pets-wallets-keys-alzheimer-patients-with-apple-find-my-feature-compatibility-tr-1047/mp/msnekpq2qo0y52
"MME 220V 250m Plastic Industrial Motor Siren, MS290",https://www.moglix.com/mme-220v-250m-plastic-industrial-motor-siren-ms290/mp/msn858034mv492
"Ahuja 15W Horn Speaker, SUH-15",https://www.moglix.com/ahuja-15w-horn-speaker-suh-15/mp/msnr50n423r251
"Leefire Plastic White Fire Alarm Smoke Detector, LE-FA-SD-01",https://www.moglix.com/leefire-plastic-white-fire-alarm-smoke-detector-le-fa-sd-01/mp/msnl5glenoypk4
Love4ride Anti-Theft Security Alarm System with Stylish Remote for All Bikes,https://www.moglix.com/love4ride-anti-theft-security-alarm-system-with-stylish-remote-for-all-bikes/mp/msnnkqgvd76r9x
"Sameer 12 Litre Hand Operated Milking Machine, SM-12",https://www.moglix.com/sameer-12-litre-hand-operating-milking-machine/mp/msnl5gly3xnpk4-g
"Aplus 12 Litre Hand Operating Milking Machine, B12",https://www.moglix.com/aplus-12-litre-hand-operating-milking-machine-for-buffalo/mp/msnrkrevnlz39n
"Aplus 15 Litre Hand Operating Milking Machine, C15",https://www.moglix.com/aplus-15l-hand-operating-milking-machine/mp/msn39yrz21r25q
Iffco 1 Litre Seaweed Based Bio-Stimulant Sagarika Liquid for Organic Farming,https://www.moglix.com/iffco-1-litre-seaweed-based-bio-stimulant-sagarika-liquid-for-organic-farming/mp/msne5n821gw0kl
Iffco 5 Litre Seaweed Based Bio-Stimulant Sagarika Liquid for Organic Farming,https://www.moglix.com/iffco-500ml-seaweed-based-bio-stimulant-sagarika-liquid-for-organic-farming/mp/msnz5262664w9x-g
"Katyayani 1kg Activated Humic & Fulvic Acid 98 Organic Fertilizer for Plants & Home Garden, K-1200",https://www.moglix.com/katyayani-1kg-activated-humic-fulvic-acid-98-organic-fertilizer-for-plants-home-garden-k-1200/mp/msn457mz0yqn9j
IFFCO Urban Gardens 5kg Magic Soil Less Potting Mix Organic Fertilizer & Seaweed for Plants,https://www.moglix.com/iffco-urban-gardens-5kg-magic-soil-less-potting-mix-organic-fertilizer-seaweed-for-plants/mp/msnekpq060ny52
Iffco 500ml Sagarika Natural Seaweed Extract & Humiffco Maximum Nourishment Through Optimum Nutrition Combo,https://www.moglix.com/iffco-500ml-sagarika-natural-seaweed-extract-humiffco-maximum-nourishment-through-optimum-nutrition-combo/mp/msn8klpnr3gr5v-g
IFFCO NEERANJ 1kg Integrated Pest Management Bio Pesticide Gel,https://www.moglix.com/iffco-neeranj-1kg-liquid-integrated-pest-management-bio-pesticide-gel/mp/msnpkepg8pxd9g
IFFCO TRIGUN 1000ml 3-in-1 Liquid Soil Borne Pathogen Management Bio Pesticide,https://www.moglix.com/iffco-trigun-1000ml-3-in-1-liquid-soil-borne-pathogen-management-bio-pesticide/mp/msn39yrgnryl5q-g
Shurbans 100ml Cypermethrin 25% EC Cyper Once Insecticide,https://www.moglix.com/shurbans-100ml-cypermethrin-25-ec-cyper-once-insecticide/mp/msn457mzl3gq9j
IFFCO TRIGUN 500ml 3-in-1 Liquid Soil Borne Pathogen Management Bio Pesticide,https://www.moglix.com/iffco-trigun-500ml-3-in-1-liquid-soil-borne-pathogen-management-bio-pesticide/mp/msne9j84o87r9d
Shurbans 1 Litre Cypermethrin 25% EC Cyper Once Insecticide,https://www.moglix.com/shurbans-1-litre-cypermethrin-25-ec-cyper-once-insecticide/mp/msn39yrno60l5q
IFFCO Urban Gardens 10g Lettuce Vegetable Seeds,https://www.moglix.com/iffco-urban-gardens-10g-lettuce-vegetable-seeds/mp/msnq94p2zjrnk0
"Ugaoo 100g Fruit Beetroot Seeds, NUVSO028",https://www.moglix.com/ugaoo-100g-fruit-beetroot-seeds-nuvso028/mp/msn39yrd1jnl5q
"Only For Organic 10g Purple Brinjal Long Vegetable Seeds, OFOPPBPL0050",https://www.moglix.com/only-for-organic-10g-brinjal-long-vegetable-seeds-ofoppbpl0050/mp/msn4k6zd8yw3kq
"Only For Organic 50g 4-in-1 Red Spinach, Coriander, Bottle Gourd & Chilli Vegetable Seeds Set",https://www.moglix.com/only-for-organic-50g-4-in-1-red-spinach-coriander-bottle-gourd-chilli-vegetable-seeds-set/mp/msno5wnpyq8w51
"Only For Organic 50g Bitter Gourd Vegetable Seeds, OFOPPHYBIG0010",https://www.moglix.com/only-for-organic-50g-bitter-gourd-vegetable-seeds-ofopphybig0010/mp/msn75dq70jod92
"Portronics Moji 10 10000mAh White Mini Powerbank with Detachable Type C Cable, POR 2811",https://www.moglix.com/moji-10-10000mah-white-mini-powerbank-with-detachable-type-c-cable/mp/msnq94p228xnk0
"ApnaCam 15MP+15MP+15MP FHD Solar CCTV Security Camera with 3 PTZ Control, Two Way Audio & Night Vision",https://www.moglix.com/apnacam-15mp15mp15mp-fhd-solar-cctv-security-camera-with-3-ptz-control-two-way-audio-night-vision/mp/msnvk1311znj91
"ApnaCam 5MP+5MP+5MP+5MP FHD 4G Solar CCTV Security Camera with Two-Way Audio, Motion Detection & 360 Deg View",https://www.moglix.com/apnacam-5mp5mp5mp5mp-fhd-4g-solar-cctv-security-camera-with-two-way-audio-motion-detection-360-deg-view/mp/msnz52644zom9x
"ApnaCam 5MP+5MP+5MP FHD Solar PTZ CCTV Security Camera with Night Vision, Two Way Audio & PIR Motion Detection",https://www.moglix.com/apnacam-5mp5mp5mp-fhd-solar-ptz-cctv-security-camera-with-night-vision-two-way-audio-pir-motion-detection/mp/msnrkregg0489n
"ApnaCam 4MP+4MP+4MP FHD 4G CCTV Security Camera with Two-way Audio, Motion Tracking & Night Vision",https://www.moglix.com/apnacam-4mp4mp4mp-fhd-4g-cctv-security-camera-with-two-way-audio-motion-tracking-night-vision/mp/msn75dqll8md92
"ApnaCam 5MP+5MP+5MP+5MP FHD 4G Outdoor CCTV Security Camera with Motion Tracking, PTZ Quad Lens & Auto Tracking",https://www.moglix.com/apnacam-5mp5mp5mp5mp-fhd-4g-outdoor-cctv-security-camera-with-motion-tracking-ptz-quad-lens-auto-tracking/mp/msn8klp004vr5v
"ApnaCam 8MP TRI-Screen 4G Solar Security Camera with Two-way Audio, Night Vision & Motion Detection Alert",https://www.moglix.com/apnacam-8mp-tri-screen-4g-solar-security-camera-with-two-way-audio-night-vision-motion-detection-alert/mp/msnl5gleegpyk4
ApnaCam 5MP+5MP+5MP FHD Tri-Lens 5G Solar Security CCTV Camera with Motion Detection & PTZ Control,https://www.moglix.com/apnacam-5mp5mp5mp-fhd-tri-lens-5g-solar-security-cctv-camera-with-motion-detection-ptz-control/mp/msn8klp0043r5v
ApnaCam 5MP 4 inch FHD IPS Screen 360 Dash Camera with Auto Video Car Reverse Assist System,https://www.moglix.com/apnacam-5mp-4-inch-fhd-ips-screen-360-dash-camera-with-auto-video-car-reverse-assist-system/mp/msn8580ppe2492
"ApnaCam 5MP FHD PTZ 4G Outdoor Security Camera with Motion Detection, Waterproof & Night Vision",https://www.moglix.com/apnacam-5mp-fhd-ptz-4g-outdoor-security-camera-with-motion-detection-waterproof-night-vision/mp/msnl5gleeg8yk4
